geoid,name,C17002001,"C17002001, Error",C17002002,"C17002002, Error",C17002003,"C17002003, Error",C17002004,"C17002004, Error",C17002005,"C17002005, Error",C17002006,"C17002006, Error",C17002007,"C17002007, Error",C17002008,"C17002008, Error"
05000US49027,"Millard County, UT",13012,32,280,116,862,278,990,400,736,289,896,321,266,217,8982,633
05000US49029,"Morgan County, UT",12572,2,118,105,96,83,163,132,380,262,168,120,124,112,11523,358
05000US49031,"Piute County, UT",1694,131,57,48,131,69,203,127,112,63,82,59,133,164,976,182
05000US49033,"Rich County, UT",2581,9,99,85,145,98,148,102,170,78,253,113,109,99,1657,191
05000US49035,"Salt Lake County, UT",1168735,1118,45300,2648,52389,3639,30819,2841,39538,3562,57646,4605,28818,2546,914225,6155
05000US49037,"San Juan County, UT",14161,17,1560,306,1041,261,1002,294,1240,496,756,233,935,365,7627,625
05000US49039,"Sanpete County, UT",26616,101,1761,441,2317,640,1627,426,1552,355,2107,484,1273,419,15979,885
05000US49041,"Sevier County, UT",21450,55,674,255,1584,391,450,144,971,329,1967,440,587,190,15217,633
05000US49043,"Summit County, UT",42558,55,1196,256,737,229,202,110,1225,444,1178,313,999,329,37021,653
05000US49045,"Tooele County, UT",75917,257,1823,451,1739,505,1373,490,2272,648,4945,1105,2578,911,61187,1494
05000US49047,"Uintah County, UT",35930,196,1855,455,2136,561,1253,466,2048,611,2912,688,1565,542,24161,1080
05000US49049,"Utah County, UT",667048,407,28474,2180,29707,2278,19405,2341,23383,2289,38306,2811,17890,1942,509883,5140
05000US49051,"Wasatch County, UT",35534,110,1045,438,784,333,1037,449,727,444,1221,526,677,339,30043,944
05000US49053,"Washington County, UT",187636,164,7372,1074,11168,1476,6689,1375,8143,1320,10914,1754,5242,969,138108,2718
05000US49055,"Wayne County, UT",2538,5,46,33,185,106,214,149,261,145,386,195,45,45,1401,189
05000US49057,"Weber County, UT",263158,299,9795,1488,9936,1110,8124,1118,7962,1168,16295,1776,9626,2233,201420,3221
05000US50001,"Addison County, VT",34336,77,1170,225,1354,275,1141,388,1033,195,1222,220,570,134,27846,595
05000US50003,"Bennington County, VT",36364,59,2444,504,1684,303,1067,313,1242,356,2165,408,966,304,26796,805
05000US50005,"Caledonia County, VT",29683,83,1583,316,2144,423,1281,286,1010,270,1588,305,969,264,21108,661
05000US50007,"Chittenden County, VT",159066,244,8910,987,7696,980,4319,1017,3345,690,5684,959,2911,697,126201,1965
05000US50009,"Essex County, VT",5962,7,360,107,490,162,380,122,389,116,286,87,207,90,3850,211
05000US50011,"Franklin County, VT",49895,66,2344,583,2688,564,2091,492,1722,482,2078,402,1826,566,37146,1081
05000US50013,"Grand Isle County, VT",7389,6,328,123,231,92,247,85,172,52,270,103,92,64,6049,205
05000US50015,"Lamoille County, VT",25396,104,1050,312,995,272,933,386,883,286,1505,342,815,272,19215,595
05000US50017,"Orange County, VT",29040,92,1051,208,1676,334,1151,317,877,181,1411,349,804,256,22070,756
05000US50019,"Orleans County, VT",26648,42,1203,219,1688,313,1561,300,1418,234,1361,246,934,237,18483,632
05000US50021,"Rutland County, VT",58769,98,2664,362,4404,741,1913,475,2599,487,3534,596,1967,433,41688,1161
05000US50023,"Washington County, VT",58310,98,2794,562,2662,537,2016,457,2063,495,2978,635,1528,501,44269,961
05000US50025,"Windham County, VT",44399,139,2081,359,3227,721,1664,393,2178,457,2401,464,1186,347,31662,1076
05000US50027,"Windsor County, VT",57133,58,2416,399,2565,628,1726,528,2138,496,2683,479,1997,509,43608,1032
05000US51001,"Accomack County, VA",32848,31,2136,496,2747,616,2367,676,1703,514,2190,478,1534,683,20171,1058
05000US51003,"Albemarle County, VA",105469,206,3528,631,3613,711,2141,562,2421,580,4591,847,2157,562,87018,1465
05000US51005,"Alleghany County, VA",14632,60,974,298,942,248,367,174,874,282,1022,267,745,314,9708,570
05000US51007,"Amelia County, VA",13231,17,396,184,1072,486,515,300,1192,709,756,362,256,238,9044,912
05000US51009,"Amherst County, VA",30525,73,1516,375,1775,359,1367,384,1746,408,2270,529,547,215,21304,834
05000US51011,"Appomattox County, VA",16334,31,922,298,1085,341,799,311,867,341,1157,336,541,304,10963,640
05000US51013,"Arlington County, VA",232638,135,9520,1099,7053,1079,4687,990,2856,623,5954,933,2572,765,199996,2132
05000US51015,"Augusta County, VA",74391,154,2380,659,3075,637,2667,538,3093,690,4077,694,1885,458,57214,1335
05000US51017,"Bath County, VA",3987,44,176,72,665,334,233,189,274,172,329,207,45,86,2265,319
05000US51019,"Bedford County, VA",79530,147,3123,578,3306,791,3409,808,2550,710,4597,1244,2020,629,60525,1718
05000US51021,"Bland County, VA",5265,31,265,136,403,203,139,101,107,67,500,237,202,138,3649,310
05000US51023,"Botetourt County, VA",33458,11,865,305,1172,434,847,419,1047,368,1375,391,503,178,27649,819
05000US51025,"Brunswick County, VA",13686,45,845,265,1245,375,871,296,831,296,1134,363,488,205,8272,577
05000US51027,"Buchanan County, VA",18735,48,1740,445,2745,741,868,323,1125,354,1693,466,1078,443,9486,1004
05000US51029,"Buckingham County, VA",14846,47,967,220,1072,297,687,245,771,398,1233,393,612,274,9504,639
05000US51031,"Campbell County, VA",54602,92,2505,524,3012,663,2699,587,3349,825,3331,656,1792,439,37914,1378
05000US51033,"Caroline County, VA",30252,141,1403,457,2093,857,583,260,1059,461,1551,563,624,263,22939,1268
05000US51035,"Carroll County, VA",28913,107,2388,736,2300,472,1474,394,1550,521,2318,624,915,314,17968,1118
05000US51036,"Charles City County, VA",6655,24,462,121,298,95,231,83,329,116,362,102,334,120,4639,202
05000US51037,"Charlotte County, VA",11238,100,1570,327,1192,323,337,143,588,200,790,199,281,140,6480,500
05000US51041,"Chesterfield County, VA",366408,707,12718,1679,12380,1684,8155,1336,9873,1390,17524,2247,7354,1184,298404,3615
05000US51043,"Clarke County, VA",14793,20,385,151,629,312,140,76,282,170,349,159,409,258,12599,481
05000US51045,"Craig County, VA",4647,224,217,130,435,266,7,9,96,105,843,532,295,285,2754,661
05000US51047,"Culpeper County, VA",51870,141,2334,629,1895,672,1800,892,1408,537,3181,857,1488,668,39764,1415
05000US51049,"Cumberland County, VA",9733,23,254,137,494,209,692,271,424,258,599,289,791,477,6479,557
05000US51051,"Dickenson County, VA",13458,13,1481,427,1235,309,731,268,1016,322,1107,353,344,166,7544,666
05000US51053,"Dinwiddie County, VA",27348,105,1366,362,1557,477,563,253,512,229,1826,621,571,300,20953,1067
05000US51057,"Essex County, VA",10512,6,671,399,957,356,643,365,330,194,932,316,333,172,6646,635
05000US51059,"Fairfax County, VA",1133376,675,32371,2847,34905,3078,22161,3053,23135,2522,32754,2647,13727,1700,974323,6220
05000US51061,"Fauquier County, VA",73518,124,1606,427,2914,883,1474,509,1535,562,2478,585,1055,491,62456,1199
05000US51063,"Floyd County, VA",15470,11,639,284,643,235,688,288,675,269,1157,388,915,381,10753,614
05000US51065,"Fluvanna County, VA",26180,348,507,185,1520,632,1057,350,468,177,447,178,208,157,21973,812
05000US51067,"Franklin County, VA",53574,138,2487,663,3692,760,2792,617,2422,889,3087,636,1828,615,37266,1305
05000US51069,"Frederick County, VA",91486,294,3698,718,2781,583,1853,527,2540,792,6183,1227,1899,558,72532,1879
05000US51071,"Giles County, VA",16473,3,635,218,833,303,600,243,946,380,968,398,504,222,11987,554
05000US51073,"Gloucester County, VA",38562,369,1416,554,1203,439,875,490,875,439,2638,764,1620,618,29935,1080
05000US51075,"Goochland County, VA",24636,57,664,269,286,153,220,137,222,145,796,314,283,260,22165,594
05000US51077,"Grayson County, VA",14384,34,1007,274,1588,438,1074,247,1137,350,1127,377,640,299,7811,624
05000US51079,"Greene County, VA",20670,57,829,323,1595,537,462,210,608,248,748,342,566,285,15862,627
05000US51081,"Greensville County, VA",8218,71,561,258,552,244,507,298,466,251,886,361,101,89,5145,561
05000US51083,"Halifax County, VA",32880,46,2424,547,3477,717,1933,563,2522,609,2844,627,944,385,18736,1073
05000US51085,"Hanover County, VA",109403,159,2846,603,2817,587,2091,567,2762,800,3583,710,1127,368,94177,1432
05000US51087,"Henrico County, VA",330801,274,12894,1446,15018,1808,8456,1311,10752,1710,18300,2621,7243,1301,258138,3768
05000US51089,"Henry County, VA",49429,102,2624,532,4691,793,3395,702,3782,887,4699,899,1360,340,28878,1272
05000US51091,"Highland County, VA",2261,7,149,86,84,53,53,41,17,19,195,119,64,52,1699,147
05000US51093,"Isle of Wight County, VA",39140,97,1029,392,1862,475,1137,281,948,329,1528,401,589,228,32047,837
05000US51095,"James City County, VA",79184,80,2235,559,2884,646,950,295,1499,428,3249,836,1677,598,66690,1172
05000US51097,"King and Queen County, VA",6668,17,742,260,490,202,211,119,132,80,363,182,16,27,4714,292
05000US51099,"King George County, VA",27123,70,884,423,880,348,638,213,1001,419,1054,397,758,449,21908,884
05000US51101,"King William County, VA",18121,45,856,340,575,347,420,248,234,139,754,309,664,445,14618,772
05000US51103,"Lancaster County, VA",10615,26,248,101,1143,335,641,293,429,148,446,234,237,99,7471,429
05000US51105,"Lee County, VA",20361,92,2506,694,3111,757,657,215,1442,489,1294,420,659,312,10692,942
05000US51107,"Loudoun County, VA",424861,358,9887,1504,6934,1522,4585,1160,5188,1086,7771,1516,3837,916,386659,2901
05000US51109,"Louisa County, VA",38840,65,1391,439,2525,574,2300,765,563,204,2686,816,675,279,28700,1342
05000US51111,"Lunenburg County, VA",11040,30,614,277,1144,369,835,299,458,166,1061,368,186,129,6742,524
05000US51113,"Madison County, VA",13722,24,449,156,518,223,420,275,551,307,1064,365,710,418,10010,655
05000US51115,"Mathews County, VA",8439,11,341,248,324,175,367,251,262,176,198,125,214,156,6733,455
05000US51117,"Mecklenburg County, VA",29431,59,2613,623,2498,444,1380,375,1347,372,2554,440,1302,330,17737,714
05000US51119,"Middlesex County, VA",10244,86,435,184,543,143,485,231,454,239,607,244,313,141,7407,447
05000US51121,"Montgomery County, VA",88622,192,15945,1072,5112,846,2042,521,1962,557,5241,961,1774,468,56546,1784
05000US51125,"Nelson County, VA",14738,3,1002,291,1116,323,493,305,269,176,880,395,551,317,10427,694
05000US51127,"New Kent County, VA",23524,22,624,355,604,374,649,386,484,314,810,298,398,267,19955,674
05000US51131,"Northampton County, VA",11846,62,896,265,1125,289,584,279,507,207,779,297,256,116,7699,410
05000US51133,"Northumberland County, VA",11988,71,510,241,728,353,188,115,321,176,759,377,281,151,9201,583
05000US51135,"Nottoway County, VA",13769,41,1327,266,1281,395,725,300,391,158,1026,426,435,225,8584,601
05000US51137,"Orange County, VA",36656,33,1298,430,2390,655,466,224,1210,375,1161,436,459,227,29672,980
05000US51139,"Page County, VA",23510,23,829,264,1405,403,943,295,1063,346,2637,685,596,271,16037,888
05000US51141,"Patrick County, VA",17178,36,1023,339,836,240,1472,505,821,352,997,272,522,227,11507,676
05000US51143,"Pittsylvania County, VA",58743,85,3093,568,5719,831,4120,727,2914,591,4895,816,1824,445,36178,1398
05000US51145,"Powhatan County, VA",29520,141,532,234,431,162,419,244,1309,513,709,357,338,175,25782,713
05000US51147,"Prince Edward County, VA",16854,355,1720,404,1926,405,622,328,972,361,836,250,562,290,10216,630
05000US51149,"Prince George County, VA",35786,351,1593,492,1285,422,1419,649,2067,728,1130,465,668,296,27624,1154
05000US51153,"Prince William County, VA",478461,782,14800,1640,14506,1899,11087,1999,12882,2215,19086,2334,8729,1479,397371,4460
05000US51155,"Pulaski County, VA",32454,166,1994,422,2749,553,1179,328,1060,358,1779,428,1060,535,22633,983
05000US51157,"Rappahannock County, VA",7402,3,483,240,217,161,410,246,290,202,410,301,99,84,5493,338
05000US51159,"Richmond County, VA",7409,43,305,157,387,189,393,278,279,217,515,243,256,235,5274,560
05000US51161,"Roanoke County, VA",94400,116,3820,810,3038,595,2555,732,3383,705,5613,1136,2278,737,73713,1888
05000US51163,"Rockbridge County, VA",22120,103,917,298,856,286,1189,522,1096,328,1581,518,1070,407,15411,887
05000US51165,"Rockingham County, VA",82622,143,3425,659,4477,856,2676,607,2943,548,3932,745,2809,585,62360,1348
05000US51167,"Russell County, VA",25341,48,1776,403,2816,557,1076,321,1508,508,1997,492,1024,353,15144,1005
05000US51169,"Scott County, VA",20711,53,1539,336,2190,413,1378,413,987,289,1540,406,632,195,12445,728
05000US51171,"Shenandoah County, VA",44140,130,2418,530,3022,581,2422,822,2123,595,2394,590,1478,512,30283,1283
05000US51173,"Smyth County, VA",28844,80,2202,494,2570,485,1850,465,1879,432,2670,566,1042,330,16631,916
05000US51175,"Southampton County, VA",16494,151,752,207,675,242,358,146,553,216,1298,324,765,350,12093,587
05000US51177,"Spotsylvania County, VA",142947,243,4806,837,5168,1157,2972,713,4222,1164,6994,1127,2664,747,116121,2116
05000US51179,"Stafford County, VA",156659,178,3071,533,4869,1221,2872,718,3045,893,4251,924,2466,700,136085,2055
05000US51181,"Surry County, VA",6522,37,200,96,556,255,336,123,193,127,316,161,162,82,4759,372
05000US51183,"Sussex County, VA",9143,90,631,231,476,191,585,279,363,124,580,335,99,65,6409,439
05000US51185,"Tazewell County, VA",38263,82,3475,604,3899,667,1416,438,2686,622,3979,834,1555,494,21253,1288
05000US51187,"Warren County, VA",40134,129,2434,797,2108,658,1120,442,1433,505,3038,962,1193,440,28808,1178
05000US51191,"Washington County, VA",52437,131,2485,475,3264,669,2117,457,2617,521,4165,582,1552,435,36237,980
05000US51193,"Westmoreland County, VA",18497,99,1350,421,1204,333,833,401,1556,537,681,295,329,159,12544,789
05000US51195,"Wise County, VA",32737,153,2243,483,3564,687,1828,466,2060,449,2563,643,1069,364,19410,1008
05000US51197,"Wythe County, VA",27883,94,1837,408,2517,637,1055,360,1340,421,2049,468,1122,359,17963,873
05000US51199,"York County, VA",68904,271,2167,529,1527,394,1182,471,1417,557,2267,613,1282,443,59062,1293
05000US51510,"Alexandria city, VA",155067,325,5982,1017,7055,1391,3486,691,3534,1042,7335,1429,2852,927,124823,2112
05000US51520,"Bristol city, VA",16734,19,1911,420,1146,342,869,344,1066,422,1527,521,1031,684,9184,921
05000US51530,"Buena Vista city, VA",6092,26,487,250,852,412,256,218,103,53,569,307,271,209,3554,536
05000US51540,"Charlottesville city, VA",42891,215,6695,683,3006,540,1197,410,1376,441,2906,578,764,355,26947,1019
05000US51550,"Chesapeake city, VA",246733,251,10335,1874,11109,1700,7841,1456,6978,1247,9566,1520,4292,992,196612,3661
05000US51570,"Colonial Heights city, VA",18004,32,1019,413,704,300,334,251,311,182,1368,508,385,191,13883,702
05000US51580,"Covington city, VA",5585,4,363,145,954,326,241,172,210,105,441,175,116,80,3260,358
05000US51590,"Danville city, VA",40676,58,4417,794,5739,812,2352,530,3004,579,3014,617,1700,636,20450,1211
05000US51595,"Emporia city, VA",5385,59,355,178,374,198,140,80,770,296,840,336,350,287,2556,364
05000US51600,"Fairfax city, VA",23668,315,1377,305,969,386,677,486,477,230,575,264,294,167,19299,773
05000US51610,"Falls Church city, VA",14518,22,462,211,67,82,50,39,209,117,287,167,83,100,13360,307
05000US51620,"Franklin city, VA",8032,59,621,230,719,381,655,452,527,447,690,333,0,19,4820,597
05000US51630,"Fredericksburg city, VA",26126,132,1646,527,2635,842,630,297,866,416,1089,353,210,124,19050,1028
05000US51640,"Galax city, VA",6429,43,493,187,1010,309,651,410,266,176,505,239,227,127,3277,491
05000US51650,"Hampton city, VA",133087,202,8725,1393,8626,1227,6632,1247,6163,1348,7061,1128,3514,709,92366,2428
05000US51660,"Harrisonburg city, VA",44151,120,7462,796,3836,616,2451,680,2250,705,2633,758,1799,548,23720,1107
