jurisdiction,sex,age,month,year,time_frame,dataset,population,count_alldrug,count_opioid,count_fentanyl,count_heroin,count_stimulant,count_cocaine,count_methamphetamine,count_benzodiazepine,rate_alldrug,rate_opioid,rate_fentanyl,rate_heroin,rate_stimulant,rate_cocaine,rate_methamphetamine,rate_benzodiazepine
US,M,35-54,12,2019,monthly,HOSP,33222179,1853,600,NA,258,694,381,NA,153,5.6,1.8,NA,0.8,2.1,1.1,NA,0.5
US,M,35-54,all,2019,annual,HOSP,33222179,23361,7832,NA,3313,8681,4756,NA,2151,70.3,23.6,NA,10,26.1,14.3,NA,6.5
US,M,55+,1,2019,monthly,HOSP,35792262,2438,772,NA,143,488,344,NA,264,6.8,2.2,NA,0.4,1.4,1,NA,0.7
US,M,55+,2,2019,monthly,HOSP,35792262,2308,800,NA,125,439,292,NA,227,6.4,2.2,NA,0.3,1.2,0.8,NA,0.6
US,M,55+,3,2019,monthly,HOSP,35792262,2469,864,NA,157,509,354,NA,214,6.9,2.4,NA,0.4,1.4,1,NA,0.6
US,M,55+,4,2019,monthly,HOSP,35792262,2548,848,NA,158,527,364,NA,232,7.1,2.4,NA,0.4,1.5,1,NA,0.6
US,M,55+,5,2019,monthly,HOSP,35792262,2612,869,NA,181,587,402,NA,257,7.3,2.4,NA,0.5,1.6,1.1,NA,0.7
US,M,55+,6,2019,monthly,HOSP,35792262,2501,803,NA,144,561,399,NA,229,7,2.2,NA,0.4,1.6,1.1,NA,0.6
US,M,55+,7,2019,monthly,HOSP,35792262,2552,856,NA,164,569,405,NA,253,7.1,2.4,NA,0.5,1.6,1.1,NA,0.7
US,M,55+,8,2019,monthly,HOSP,35792262,2539,874,NA,180,499,365,NA,236,7.1,2.4,NA,0.5,1.4,1,NA,0.7
US,M,55+,9,2019,monthly,HOSP,35792262,2476,848,NA,164,524,372,NA,245,6.9,2.4,NA,0.5,1.5,1,NA,0.7
US,M,55+,10,2019,monthly,HOSP,35792262,2431,775,NA,164,529,391,NA,237,6.8,2.2,NA,0.5,1.5,1.1,NA,0.7
US,M,55+,11,2019,monthly,HOSP,35792262,2288,725,NA,139,523,371,NA,217,6.4,2,NA,0.4,1.5,1,NA,0.6
US,M,55+,12,2019,monthly,HOSP,35792262,2514,825,NA,155,596,395,NA,221,7,2.3,NA,0.4,1.7,1.1,NA,0.6
US,M,55+,all,2019,annual,HOSP,35792262,29676,9859,NA,1874,6351,4454,NA,2832,82.9,27.5,NA,5.2,17.7,12.4,NA,7.9
US,F,0-14,1,2020,monthly,HOSP,24241110,193,17,NA,0,12,suppressed,NA,13,0.8,suppressed,NA,0,suppressed,suppressed,NA,suppressed
US,F,0-14,2,2020,monthly,HOSP,24241110,188,18,NA,0,21,suppressed,NA,suppressed,0.8,suppressed,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,3,2020,monthly,HOSP,24241110,165,15,NA,0,12,suppressed,NA,suppressed,0.7,suppressed,NA,0,suppressed,suppressed,NA,suppressed
US,F,0-14,4,2020,monthly,HOSP,24241110,150,14,NA,0,21,suppressed,NA,suppressed,0.6,suppressed,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,5,2020,monthly,HOSP,24241110,202,23,NA,0,26,suppressed,NA,suppressed,0.8,0.1,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,6,2020,monthly,HOSP,24241110,213,26,NA,0,20,suppressed,NA,suppressed,0.9,0.1,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,7,2020,monthly,HOSP,24241110,208,21,NA,suppressed,14,suppressed,NA,suppressed,0.9,0.1,NA,suppressed,suppressed,suppressed,NA,suppressed
US,F,0-14,8,2020,monthly,HOSP,24241110,231,24,NA,0,23,suppressed,NA,12,1,0.1,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,9,2020,monthly,HOSP,24241110,236,32,NA,suppressed,21,suppressed,NA,suppressed,1,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,10,2020,monthly,HOSP,24241110,241,23,11,suppressed,30,suppressed,NA,suppressed,1,0.1,suppressed,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,11,2020,monthly,HOSP,24241110,218,22,suppressed,suppressed,15,suppressed,NA,suppressed,0.9,0.1,suppressed,suppressed,suppressed,suppressed,NA,suppressed
US,F,0-14,12,2020,monthly,HOSP,24241110,193,32,suppressed,suppressed,15,suppressed,NA,suppressed,0.8,0.1,suppressed,suppressed,suppressed,suppressed,NA,suppressed
US,F,0-14,all,2020,annual,HOSP,24241110,2438,267,NA,suppressed,230,42,NA,88,10.1,1.1,NA,suppressed,0.9,0.2,NA,0.4
US,F,15-24,1,2020,monthly,HOSP,16949285,410,75,NA,31,66,35,NA,31,2.4,0.4,NA,0.2,0.4,0.2,NA,0.2
US,F,15-24,2,2020,monthly,HOSP,16949285,423,95,NA,33,57,34,NA,36,2.5,0.6,NA,0.2,0.3,0.2,NA,0.2
US,F,15-24,3,2020,monthly,HOSP,16949285,445,107,NA,47,65,29,NA,42,2.6,0.6,NA,0.3,0.4,0.2,NA,0.2
US,F,15-24,4,2020,monthly,HOSP,16949285,366,104,NA,39,73,35,NA,50,2.2,0.6,NA,0.2,0.4,0.2,NA,0.3
US,F,15-24,5,2020,monthly,HOSP,16949285,423,118,NA,38,63,28,NA,59,2.5,0.7,NA,0.2,0.4,0.2,NA,0.3
US,F,15-24,6,2020,monthly,HOSP,16949285,422,112,NA,29,62,23,NA,56,2.5,0.7,NA,0.2,0.4,0.1,NA,0.3
US,F,15-24,7,2020,monthly,HOSP,16949285,445,124,NA,30,81,31,NA,54,2.6,0.7,NA,0.2,0.5,0.2,NA,0.3
US,F,15-24,8,2020,monthly,HOSP,16949285,477,105,NA,27,80,32,NA,60,2.8,0.6,NA,0.2,0.5,0.2,NA,0.4
US,F,15-24,9,2020,monthly,HOSP,16949285,387,85,NA,25,61,18,NA,45,2.3,0.5,NA,0.1,0.4,suppressed,NA,0.3
US,F,15-24,10,2020,monthly,HOSP,16949285,451,109,18,37,70,22,NA,53,2.7,0.6,suppressed,0.2,0.4,0.1,NA,0.3
US,F,15-24,11,2020,monthly,HOSP,16949285,388,110,14,27,46,23,NA,47,2.3,0.6,suppressed,0.2,0.3,0.1,NA,0.3
US,F,15-24,12,2020,monthly,HOSP,16949285,352,91,18,27,50,21,NA,34,2.1,0.5,suppressed,0.2,0.3,0.1,NA,0.2
US,F,15-24,all,2020,annual,HOSP,16949285,4989,1235,NA,390,774,331,NA,567,29.4,7.3,NA,2.3,4.6,2,NA,3.3
US,F,25-34,1,2020,monthly,HOSP,18295518,726,250,NA,120,187,76,NA,68,4,1.4,NA,0.7,1,0.4,NA,0.4
US,F,25-34,2,2020,monthly,HOSP,18295518,696,222,NA,104,189,67,NA,75,3.8,1.2,NA,0.6,1,0.4,NA,0.4
US,F,25-34,3,2020,monthly,HOSP,18295518,711,257,NA,133,195,84,NA,93,3.9,1.4,NA,0.7,1.1,0.5,NA,0.5
US,F,25-34,4,2020,monthly,HOSP,18295518,609,242,NA,110,180,66,NA,72,3.3,1.3,NA,0.6,1,0.4,NA,0.4
US,F,25-34,5,2020,monthly,HOSP,18295518,767,298,NA,148,243,122,NA,94,4.2,1.6,NA,0.8,1.3,0.7,NA,0.5
US,F,25-34,6,2020,monthly,HOSP,18295518,750,278,NA,126,202,81,NA,89,4.1,1.5,NA,0.7,1.1,0.4,NA,0.5
US,F,25-34,7,2020,monthly,HOSP,18295518,741,273,NA,133,199,76,NA,97,4.1,1.5,NA,0.7,1.1,0.4,NA,0.5
US,F,25-34,8,2020,monthly,HOSP,18295518,720,291,NA,128,184,82,NA,94,3.9,1.6,NA,0.7,1,0.4,NA,0.5
US,F,25-34,9,2020,monthly,HOSP,18295518,688,251,NA,109,200,80,NA,76,3.8,1.4,NA,0.6,1.1,0.4,NA,0.4
US,F,25-34,10,2020,monthly,HOSP,18295518,661,240,34,101,176,73,NA,81,3.6,1.3,0.2,0.6,1,0.4,NA,0.4
US,F,25-34,11,2020,monthly,HOSP,18295518,559,200,41,81,164,64,NA,63,3.1,1.1,0.2,0.4,0.9,0.3,NA,0.3
US,F,25-34,12,2020,monthly,HOSP,18295518,567,212,22,100,133,48,NA,66,3.1,1.2,0.1,0.5,0.7,0.3,NA,0.4
US,F,25-34,all,2020,annual,HOSP,18295518,8195,3014,NA,1393,2252,919,NA,968,44.8,16.5,NA,7.6,12.3,5,NA,5.3
US,F,35-54,1,2020,monthly,HOSP,33914429,1572,474,NA,129,406,205,NA,179,4.6,1.4,NA,0.4,1.2,0.6,NA,0.5
US,F,35-54,2,2020,monthly,HOSP,33914429,1516,445,NA,135,415,206,NA,192,4.5,1.3,NA,0.4,1.2,0.6,NA,0.6
US,F,35-54,3,2020,monthly,HOSP,33914429,1542,477,NA,142,450,242,NA,183,4.5,1.4,NA,0.4,1.3,0.7,NA,0.5
US,F,35-54,4,2020,monthly,HOSP,33914429,1321,439,NA,130,351,182,NA,163,3.9,1.3,NA,0.4,1,0.5,NA,0.5
US,F,35-54,5,2020,monthly,HOSP,33914429,1662,546,NA,152,450,244,NA,235,4.9,1.6,NA,0.4,1.3,0.7,NA,0.7
US,F,35-54,6,2020,monthly,HOSP,33914429,1648,553,NA,136,441,240,NA,210,4.9,1.6,NA,0.4,1.3,0.7,NA,0.6
US,F,35-54,7,2020,monthly,HOSP,33914429,1562,524,NA,140,380,192,NA,188,4.6,1.5,NA,0.4,1.1,0.6,NA,0.6
US,F,35-54,8,2020,monthly,HOSP,33914429,1615,556,NA,152,439,208,NA,199,4.8,1.6,NA,0.4,1.3,0.6,NA,0.6
US,F,35-54,9,2020,monthly,HOSP,33914429,1517,494,NA,121,386,169,NA,171,4.5,1.5,NA,0.4,1.1,0.5,NA,0.5
US,F,35-54,10,2020,monthly,HOSP,33914429,1415,489,47,124,402,204,NA,172,4.2,1.4,0.1,0.4,1.2,0.6,NA,0.5
US,F,35-54,11,2020,monthly,HOSP,33914429,1422,439,38,103,390,192,NA,141,4.2,1.3,0.1,0.3,1.1,0.6,NA,0.4
US,F,35-54,12,2020,monthly,HOSP,33914429,1242,403,42,102,335,158,NA,142,3.7,1.2,0.1,0.3,1,0.5,NA,0.4
US,F,35-54,all,2020,annual,HOSP,33914429,18034,5839,NA,1566,4845,2442,NA,2175,53.2,17.2,NA,4.6,14.3,7.2,NA,6.4
US,F,55+,1,2020,monthly,HOSP,41716379,2614,914,NA,85,281,180,NA,342,6.3,2.2,NA,0.2,0.7,0.4,NA,0.8
US,F,55+,2,2020,monthly,HOSP,41716379,2425,844,NA,65,261,166,NA,300,5.8,2,NA,0.2,0.6,0.4,NA,0.7
US,F,55+,3,2020,monthly,HOSP,41716379,2338,829,NA,72,278,181,NA,276,5.6,2,NA,0.2,0.7,0.4,NA,0.7
US,F,55+,4,2020,monthly,HOSP,41716379,1820,649,NA,45,209,121,NA,224,4.4,1.6,NA,0.1,0.5,0.3,NA,0.5
US,F,55+,5,2020,monthly,HOSP,41716379,2353,847,NA,59,305,220,NA,319,5.6,2,NA,0.1,0.7,0.5,NA,0.8
US,F,55+,6,2020,monthly,HOSP,41716379,2418,903,NA,58,292,186,NA,321,5.8,2.2,NA,0.1,0.7,0.4,NA,0.8
US,F,55+,7,2020,monthly,HOSP,41716379,2561,965,NA,90,307,200,NA,309,6.1,2.3,NA,0.2,0.7,0.5,NA,0.7
US,F,55+,8,2020,monthly,HOSP,41716379,2403,863,NA,79,261,172,NA,306,5.8,2.1,NA,0.2,0.6,0.4,NA,0.7
US,F,55+,9,2020,monthly,HOSP,41716379,2397,869,NA,73,232,156,NA,258,5.7,2.1,NA,0.2,0.6,0.4,NA,0.6
US,F,55+,10,2020,monthly,HOSP,41716379,2448,913,40,64,253,151,NA,302,5.9,2.2,0.1,0.2,0.6,0.4,NA,0.7
US,F,55+,11,2020,monthly,HOSP,41716379,2099,745,30,50,215,145,NA,277,5,1.8,0.1,0.1,0.5,0.3,NA,0.7
US,F,55+,12,2020,monthly,HOSP,41716379,2155,768,30,58,251,160,NA,236,5.2,1.8,0.1,0.1,0.6,0.4,NA,0.6
US,F,55+,all,2020,annual,HOSP,41716379,28031,10109,NA,798,3145,2038,NA,3470,67.2,24.2,NA,1.9,7.5,4.9,NA,8.3
US,M,0-14,1,2020,monthly,HOSP,25392656,166,17,NA,0,23,suppressed,NA,suppressed,0.7,suppressed,NA,0,0.1,suppressed,NA,suppressed
US,M,0-14,2,2020,monthly,HOSP,25392656,205,27,NA,suppressed,13,suppressed,NA,11,0.8,0.1,NA,suppressed,suppressed,suppressed,NA,suppressed
US,M,0-14,3,2020,monthly,HOSP,25392656,171,29,NA,0,23,suppressed,NA,suppressed,0.7,0.1,NA,0,0.1,suppressed,NA,suppressed
US,M,0-14,4,2020,monthly,HOSP,25392656,167,22,NA,suppressed,17,suppressed,NA,suppressed,0.7,0.1,NA,suppressed,suppressed,suppressed,NA,suppressed
US,M,0-14,5,2020,monthly,HOSP,25392656,181,30,NA,0,22,suppressed,NA,suppressed,0.7,0.1,NA,0,0.1,suppressed,NA,suppressed
US,M,0-14,6,2020,monthly,HOSP,25392656,205,31,NA,suppressed,20,suppressed,NA,suppressed,0.8,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,7,2020,monthly,HOSP,25392656,228,34,NA,0,28,suppressed,NA,suppressed,0.9,0.1,NA,0,0.1,suppressed,NA,suppressed
US,M,0-14,8,2020,monthly,HOSP,25392656,202,25,NA,suppressed,21,suppressed,NA,suppressed,0.8,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,9,2020,monthly,HOSP,25392656,217,40,NA,suppressed,37,suppressed,NA,11,0.9,0.2,NA,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,10,2020,monthly,HOSP,25392656,213,23,suppressed,0,18,suppressed,NA,suppressed,0.8,0.1,suppressed,0,suppressed,suppressed,NA,suppressed
US,M,0-14,11,2020,monthly,HOSP,25392656,210,26,suppressed,suppressed,24,suppressed,NA,12,0.8,0.1,suppressed,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,12,2020,monthly,HOSP,25392656,209,26,suppressed,0,23,suppressed,NA,suppressed,0.8,0.1,suppressed,0,0.1,suppressed,NA,suppressed
US,M,0-14,all,2020,annual,HOSP,25392656,2374,330,NA,12,269,44,NA,95,9.3,1.3,NA,suppressed,1.1,0.2,NA,0.4
US,M,15-24,1,2020,monthly,HOSP,17689049,577,188,NA,68,94,41,NA,80,3.3,1.1,NA,0.4,0.5,0.2,NA,0.5
US,M,15-24,2,2020,monthly,HOSP,17689049,597,210,NA,67,97,30,NA,75,3.4,1.2,NA,0.4,0.5,0.2,NA,0.4
US,M,15-24,3,2020,monthly,HOSP,17689049,524,198,NA,60,107,49,NA,72,3,1.1,NA,0.3,0.6,0.3,NA,0.4
US,M,15-24,4,2020,monthly,HOSP,17689049,513,207,NA,54,110,49,NA,88,2.9,1.2,NA,0.3,0.6,0.3,NA,0.5
US,M,15-24,5,2020,monthly,HOSP,17689049,691,255,NA,75,155,78,NA,135,3.9,1.4,NA,0.4,0.9,0.4,NA,0.8
US,M,15-24,6,2020,monthly,HOSP,17689049,627,239,NA,69,129,62,NA,103,3.5,1.4,NA,0.4,0.7,0.4,NA,0.6
US,M,15-24,7,2020,monthly,HOSP,17689049,608,214,NA,48,115,45,NA,104,3.4,1.2,NA,0.3,0.7,0.3,NA,0.6
US,M,15-24,8,2020,monthly,HOSP,17689049,664,259,NA,63,152,68,NA,102,3.8,1.5,NA,0.4,0.9,0.4,NA,0.6
US,M,15-24,9,2020,monthly,HOSP,17689049,601,235,NA,45,101,43,NA,115,3.4,1.3,NA,0.3,0.6,0.2,NA,0.7
US,M,15-24,10,2020,monthly,HOSP,17689049,621,227,50,53,105,41,NA,103,3.5,1.3,0.3,0.3,0.6,0.2,NA,0.6
US,M,15-24,11,2020,monthly,HOSP,17689049,472,160,41,28,89,31,NA,68,2.7,0.9,0.2,0.2,0.5,0.2,NA,0.4
US,M,15-24,12,2020,monthly,HOSP,17689049,475,192,48,45,67,34,NA,75,2.7,1.1,0.3,0.3,0.4,0.2,NA,0.4
US,M,15-24,all,2020,annual,HOSP,17689049,6970,2584,NA,675,1321,571,NA,1120,39.4,14.6,NA,3.8,7.5,3.2,NA,6.3
US,M,25-34,1,2020,monthly,HOSP,18834833,1069,473,NA,251,323,146,NA,96,5.7,2.5,NA,1.3,1.7,0.8,NA,0.5
US,M,25-34,2,2020,monthly,HOSP,18834833,1016,446,NA,222,311,130,NA,109,5.4,2.4,NA,1.2,1.7,0.7,NA,0.6
US,M,25-34,3,2020,monthly,HOSP,18834833,1152,489,NA,245,344,137,NA,122,6.1,2.6,NA,1.3,1.8,0.7,NA,0.6
US,M,25-34,4,2020,monthly,HOSP,18834833,1057,504,NA,249,304,127,NA,114,5.6,2.7,NA,1.3,1.6,0.7,NA,0.6
US,M,25-34,5,2020,monthly,HOSP,18834833,1262,628,NA,320,379,175,NA,152,6.7,3.3,NA,1.7,2,0.9,NA,0.8
US,M,25-34,6,2020,monthly,HOSP,18834833,1245,585,NA,252,392,176,NA,145,6.6,3.1,NA,1.3,2.1,0.9,NA,0.8
US,M,25-34,7,2020,monthly,HOSP,18834833,1258,595,NA,279,384,151,NA,148,6.7,3.2,NA,1.5,2,0.8,NA,0.8
US,M,25-34,8,2020,monthly,HOSP,18834833,1151,514,NA,223,363,155,NA,130,6.1,2.7,NA,1.2,1.9,0.8,NA,0.7
US,M,25-34,9,2020,monthly,HOSP,18834833,1150,541,NA,234,348,136,NA,119,6.1,2.9,NA,1.2,1.8,0.7,NA,0.6
US,M,25-34,10,2020,monthly,HOSP,18834833,1133,511,102,195,362,137,NA,136,6,2.7,0.5,1,1.9,0.7,NA,0.7
US,M,25-34,11,2020,monthly,HOSP,18834833,987,452,81,170,295,125,NA,92,5.2,2.4,0.4,0.9,1.6,0.7,NA,0.5
US,M,25-34,12,2020,monthly,HOSP,18834833,942,442,86,189,279,106,NA,109,5,2.3,0.5,1,1.5,0.6,NA,0.6
US,M,25-34,all,2020,annual,HOSP,18834833,13422,6180,NA,2829,4084,1701,NA,1472,71.3,32.8,NA,15,21.7,9,NA,7.8
US,M,35-54,1,2020,monthly,HOSP,34158085,1934,641,NA,272,683,339,NA,157,5.7,1.9,NA,0.8,2,1,NA,0.5
US,M,35-54,2,2020,monthly,HOSP,34158085,1865,631,NA,265,670,346,NA,149,5.5,1.8,NA,0.8,2,1,NA,0.4
US,M,35-54,3,2020,monthly,HOSP,34158085,2021,736,NA,328,747,381,NA,196,5.9,2.2,NA,1,2.2,1.1,NA,0.6
US,M,35-54,4,2020,monthly,HOSP,34158085,1774,694,NA,280,653,322,NA,170,5.2,2,NA,0.8,1.9,0.9,NA,0.5
US,M,35-54,5,2020,monthly,HOSP,34158085,2239,962,NA,396,771,420,NA,202,6.6,2.8,NA,1.2,2.3,1.2,NA,0.6
US,M,35-54,6,2020,monthly,HOSP,34158085,2265,893,NA,370,775,404,NA,213,6.6,2.6,NA,1.1,2.3,1.2,NA,0.6
US,M,35-54,7,2020,monthly,HOSP,34158085,2203,883,NA,384,782,387,NA,190,6.4,2.6,NA,1.1,2.3,1.1,NA,0.6
US,M,35-54,8,2020,monthly,HOSP,34158085,2148,832,NA,312,779,370,NA,198,6.3,2.4,NA,0.9,2.3,1.1,NA,0.6
US,M,35-54,9,2020,monthly,HOSP,34158085,1966,756,NA,281,723,357,NA,175,5.8,2.2,NA,0.8,2.1,1,NA,0.5
US,M,35-54,10,2020,monthly,HOSP,34158085,1881,680,82,246,685,312,NA,178,5.5,2,0.2,0.7,2,0.9,NA,0.5
US,M,35-54,11,2020,monthly,HOSP,34158085,1840,674,90,248,688,341,NA,137,5.4,2,0.3,0.7,2,1,NA,0.4
US,M,35-54,12,2020,monthly,HOSP,34158085,1734,648,92,216,594,300,NA,146,5.1,1.9,0.3,0.6,1.7,0.9,NA,0.4
US,M,35-54,all,2020,annual,HOSP,34158085,23870,9030,NA,3598,8550,4279,NA,2111,69.9,26.4,NA,10.5,25,12.5,NA,6.2
US,M,55+,1,2020,monthly,HOSP,36630273,2491,776,NA,154,572,387,NA,205,6.8,2.1,NA,0.4,1.6,1.1,NA,0.6
US,M,55+,2,2020,monthly,HOSP,36630273,2354,775,NA,173,551,366,NA,211,6.4,2.1,NA,0.5,1.5,1,NA,0.6
US,M,55+,3,2020,monthly,HOSP,36630273,2323,774,NA,165,532,355,NA,199,6.3,2.1,NA,0.5,1.5,1,NA,0.5
US,M,55+,4,2020,monthly,HOSP,36630273,1788,641,NA,135,401,265,NA,158,4.9,1.7,NA,0.4,1.1,0.7,NA,0.4
US,M,55+,5,2020,monthly,HOSP,36630273,2346,853,NA,193,555,383,NA,210,6.4,2.3,NA,0.5,1.5,1,NA,0.6
US,M,55+,6,2020,monthly,HOSP,36630273,2462,886,NA,190,555,370,NA,216,6.7,2.4,NA,0.5,1.5,1,NA,0.6
US,M,55+,7,2020,monthly,HOSP,36630273,2397,898,NA,215,511,343,NA,202,6.5,2.5,NA,0.6,1.4,0.9,NA,0.6
US,M,55+,8,2020,monthly,HOSP,36630273,2430,878,NA,207,517,366,NA,240,6.6,2.4,NA,0.6,1.4,1,NA,0.7
US,M,55+,9,2020,monthly,HOSP,36630273,2381,829,NA,173,507,348,NA,204,6.5,2.3,NA,0.5,1.4,1,NA,0.6
US,M,55+,10,2020,monthly,HOSP,36630273,2354,872,55,187,526,337,NA,211,6.4,2.4,0.2,0.5,1.4,0.9,NA,0.6
US,M,55+,11,2020,monthly,HOSP,36630273,2201,779,50,165,543,367,NA,194,6,2.1,0.1,0.5,1.5,1,NA,0.5
US,M,55+,12,2020,monthly,HOSP,36630273,2147,736,61,134,487,328,NA,174,5.9,2,0.2,0.4,1.3,0.9,NA,0.5
US,M,55+,all,2020,annual,HOSP,36630273,27674,9697,NA,2091,6257,4215,NA,2424,75.5,26.5,NA,5.7,17.1,11.5,NA,6.6
US,F,0-14,1,2021,monthly,HOSP,23941440,206,18,suppressed,suppressed,15,suppressed,NA,suppressed,0.9,suppressed,suppressed,suppressed,suppressed,suppressed,NA,suppressed
US,F,0-14,2,2021,monthly,HOSP,23941440,229,32,suppressed,suppressed,21,suppressed,NA,suppressed,1,0.1,suppressed,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,3,2021,monthly,HOSP,23941440,258,32,10,suppressed,23,suppressed,NA,suppressed,1.1,0.1,suppressed,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,4,2021,monthly,HOSP,23941440,251,24,suppressed,suppressed,30,suppressed,NA,suppressed,1,0.1,suppressed,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,5,2021,monthly,HOSP,23941440,245,25,suppressed,0,19,suppressed,NA,suppressed,1,0.1,suppressed,0,suppressed,suppressed,NA,suppressed
US,F,0-14,6,2021,monthly,HOSP,23941440,228,21,suppressed,suppressed,29,suppressed,NA,suppressed,1,0.1,suppressed,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,7,2021,monthly,HOSP,23941440,207,28,10,suppressed,23,suppressed,NA,suppressed,0.9,0.1,suppressed,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,8,2021,monthly,HOSP,23941440,241,33,suppressed,0,25,suppressed,NA,suppressed,1,0.1,suppressed,0,0.1,suppressed,NA,suppressed
US,F,0-14,9,2021,monthly,HOSP,23941440,224,21,10,suppressed,22,suppressed,NA,suppressed,0.9,0.1,suppressed,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,10,2021,monthly,HOSP,23941440,206,31,15,suppressed,23,suppressed,NA,suppressed,0.9,0.1,suppressed,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,11,2021,monthly,HOSP,23941440,200,21,suppressed,suppressed,19,suppressed,NA,suppressed,0.8,0.1,suppressed,suppressed,suppressed,suppressed,NA,suppressed
US,F,0-14,12,2021,monthly,HOSP,23941440,210,24,suppressed,suppressed,19,suppressed,NA,suppressed,0.9,0.1,suppressed,suppressed,suppressed,suppressed,NA,suppressed
US,F,0-14,all,2021,annual,HOSP,23941440,2705,310,94,14,268,61,NA,69,11.3,1.3,0.4,suppressed,1.1,0.3,NA,0.3
US,F,15-24,1,2021,monthly,HOSP,16969668,340,87,15,24,43,12,NA,44,2,0.5,suppressed,0.1,0.3,suppressed,NA,0.3
US,F,15-24,2,2021,monthly,HOSP,16969668,328,84,14,25,32,14,NA,38,1.9,0.5,suppressed,0.1,0.2,suppressed,NA,0.2
US,F,15-24,3,2021,monthly,HOSP,16969668,393,110,27,33,62,24,NA,57,2.3,0.6,0.2,0.2,0.4,0.1,NA,0.3
US,F,15-24,4,2021,monthly,HOSP,16969668,412,125,30,36,65,31,NA,65,2.4,0.7,0.2,0.2,0.4,0.2,NA,0.4
US,F,15-24,5,2021,monthly,HOSP,16969668,405,96,25,23,64,27,NA,53,2.4,0.6,0.1,0.1,0.4,0.2,NA,0.3
US,F,15-24,6,2021,monthly,HOSP,16969668,384,93,24,29,70,22,NA,33,2.3,0.5,0.1,0.2,0.4,0.1,NA,0.2
US,F,15-24,7,2021,monthly,HOSP,16969668,371,116,33,21,63,26,NA,54,2.2,0.7,0.2,0.1,0.4,0.2,NA,0.3
US,F,15-24,8,2021,monthly,HOSP,16969668,381,109,31,12,54,23,NA,35,2.2,0.6,0.2,suppressed,0.3,0.1,NA,0.2
US,F,15-24,9,2021,monthly,HOSP,16969668,357,89,26,19,48,19,NA,31,2.1,0.5,0.2,suppressed,0.3,suppressed,NA,0.2
US,F,15-24,10,2021,monthly,HOSP,16969668,338,69,23,18,45,20,NA,37,2,0.4,0.1,suppressed,0.3,0.1,NA,0.2
US,F,15-24,11,2021,monthly,HOSP,16969668,344,91,30,18,50,23,NA,22,2,0.5,0.2,suppressed,0.3,0.1,NA,0.1
US,F,15-24,12,2021,monthly,HOSP,16969668,352,86,26,18,41,21,NA,29,2.1,0.5,0.2,suppressed,0.2,0.1,NA,0.2
US,F,15-24,all,2021,annual,HOSP,16969668,4405,1155,304,276,637,262,NA,498,26,6.8,1.8,1.6,3.8,1.5,NA,2.9
US,F,25-34,1,2021,monthly,HOSP,18212805,563,221,27,95,145,46,NA,78,3.1,1.2,0.1,0.5,0.8,0.3,NA,0.4
US,F,25-34,2,2021,monthly,HOSP,18212805,557,198,36,81,161,70,NA,53,3.1,1.1,0.2,0.4,0.9,0.4,NA,0.3
US,F,25-34,3,2021,monthly,HOSP,18212805,695,265,38,104,206,90,NA,85,3.8,1.5,0.2,0.6,1.1,0.5,NA,0.5
US,F,25-34,4,2021,monthly,HOSP,18212805,754,289,58,93,211,86,NA,98,4.1,1.6,0.3,0.5,1.2,0.5,NA,0.5
US,F,25-34,5,2021,monthly,HOSP,18212805,713,269,47,109,213,86,NA,70,3.9,1.5,0.3,0.6,1.2,0.5,NA,0.4
US,F,25-34,6,2021,monthly,HOSP,18212805,678,270,53,107,195,82,NA,66,3.7,1.5,0.3,0.6,1.1,0.5,NA,0.4
US,F,25-34,7,2021,monthly,HOSP,18212805,683,248,56,98,183,83,NA,73,3.8,1.4,0.3,0.5,1,0.5,NA,0.4
US,F,25-34,8,2021,monthly,HOSP,18212805,612,227,46,71,166,71,NA,57,3.4,1.2,0.3,0.4,0.9,0.4,NA,0.3
US,F,25-34,9,2021,monthly,HOSP,18212805,588,232,53,70,147,65,NA,76,3.2,1.3,0.3,0.4,0.8,0.4,NA,0.4
US,F,25-34,10,2021,monthly,HOSP,18212805,521,203,49,61,155,57,NA,47,2.9,1.1,0.3,0.3,0.9,0.3,NA,0.3
US,F,25-34,11,2021,monthly,HOSP,18212805,559,217,49,76,161,63,NA,49,3.1,1.2,0.3,0.4,0.9,0.3,NA,0.3
